sample_name,target_name,reporter,ct_mean,ct_sd,quantity_mean,quantity_sd,y_int,r_2,slope,efficiency,ct_threshold,baseline_start,baseline_end,cq_conf,plate,river,location,day,month,year,filter_method,volume_filtered_ml,sample_time,filter_time,time_from_sample_to_filter_hm,extracted_day,days_from_filter_to_extract,qpcr_day,days_from_extract_to_qpcr
LL_SFA1A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.045,3,54,0.000,22Carp_01,big sioux,above,17,august,2021,field,375,08:00,12:15,04:15,2-Nov-21,78,6-Feb-22,97
LL_SFA1A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.056,3,54,0.000,22Carp_01,big sioux,above,17,august,2021,field,375,08:00,12:15,04:15,2-Nov-21,78,6-Feb-22,97
LL_SFA1B,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.045,3,54,0.000,22Carp_01,big sioux,above,17,august,2021,lab,400,08:00,13:30,05:30,4-Nov-21,80,6-Feb-22,95
LL_SFA1B,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.056,3,54,0.000,22Carp_01,big sioux,above,17,august,2021,lab,400,08:00,13:30,05:30,4-Nov-21,80,6-Feb-22,95
LL_SFB1A,BHC,VIC,41.033,4.376,17.134,15.629,43.465,0.993,-3.540,91.654,0.045,3,35,0.965,22Carp_01,big sioux,below,17,august,2021,field,600,07:25,12:15,04:50,20-Oct-21,65,6-Feb-22,110
LL_SFB1A,SVC,FAM,41.177,3.427,7.824,9.628,42.710,0.993,-3.532,91.922,0.056,3,39,0.869,22Carp_01,big sioux,below,17,august,2021,field,600,07:25,12:15,04:50,20-Oct-21,65,6-Feb-22,110
LL_SFB1B,BHC,VIC,36.681,1.585,105.479,92.868,43.465,0.993,-3.540,91.654,0.045,3,34,0.920,22Carp_01,big sioux,below,17,august,2021,lab,550,07:25,14:00,06:35,20-Oct-21,65,6-Feb-22,110
LL_SFB1B,SVC,FAM,40.715,2.184,7.219,9.501,42.710,0.993,-3.532,91.922,0.056,3,37,0.916,22Carp_01,big sioux,below,17,august,2021,lab,550,07:25,14:00,06:35,20-Oct-21,65,6-Feb-22,110
LL_SFB2A,BHC,VIC,40.538,3.838,21.813,25.803,43.465,0.993,-3.540,91.654,0.045,3,36,0.886,22Carp_01,big sioux,below,17,august,2021,field,550,07:35,12:10,04:35,20-Oct-21,65,6-Feb-22,110
LL_SFB2A,SVC,FAM,46.286,1.123,0.111,0.074,42.710,0.993,-3.532,91.922,0.056,3,36,0.287,22Carp_01,big sioux,below,17,august,2021,field,550,07:35,12:10,04:35,20-Oct-21,65,6-Feb-22,110
LL_SFB2B,BHC,VIC,45.342,0.890,0.332,0.208,43.465,0.993,-3.540,91.654,0.045,3,38,0.697,22Carp_01,big sioux,below,17,august,2021,lab,425,07:35,13:55,06:20,20-Oct-21,65,6-Feb-22,110
LL_SFB2B,SVC,FAM,42.805,3.321,3.281,4.256,42.710,0.993,-3.532,91.922,0.056,3,37,0.619,22Carp_01,big sioux,below,17,august,2021,lab,425,07:35,13:55,06:20,20-Oct-21,65,6-Feb-22,110
LL_SFB3A,BHC,VIC,37.072,0.156,64.145,6.488,43.465,0.993,-3.540,91.654,0.045,3,33,0.832,22Carp_01,big sioux,below,17,august,2021,field,400,07:45,12:05,04:20,20-Oct-21,65,6-Feb-22,110
LL_SFB3A,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.056,3,54,0.000,22Carp_01,big sioux,below,17,august,2021,field,400,07:45,12:05,04:20,20-Oct-21,65,6-Feb-22,110
LL_SFB3B,BHC,VIC,47.755,1.862,0.085,0.084,43.465,0.993,-3.540,91.654,0.045,3,43,0.694,22Carp_01,big sioux,below,17,august,2021,lab,425,07:45,13:45,06:00,20-Oct-21,65,6-Feb-22,110
LL_SFB3B,SVC,FAM,47.894,1.579,0.044,0.038,42.710,0.993,-3.532,91.922,0.056,3,43,0.776,22Carp_01,big sioux,below,17,august,2021,lab,425,07:45,13:45,06:00,20-Oct-21,65,6-Feb-22,110
LL_ASW1B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:20,14:10,05:50,1-Sep-21,28,8-Feb-22,161
LL_ASW1B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:20,14:10,05:50,1-Sep-21,28,8-Feb-22,161
LL_ASW2B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:40,14:05,05:25,1-Sep-21,28,8-Feb-22,161
LL_ASW2B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:40,14:05,05:25,1-Sep-21,28,8-Feb-22,161
LL_ASW3B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:50,14:00,05:10,1-Sep-21,28,8-Feb-22,161
LL_ASW3B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,08:50,14:00,05:10,1-Sep-21,28,8-Feb-22,161
LL_ASW4B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:10,13:50,04:40,1-Sep-21,28,8-Feb-22,161
LL_ASW4B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:10,13:50,04:40,1-Sep-21,28,8-Feb-22,161
LL_ASW5B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:25,13:45,04:20,1-Sep-21,28,8-Feb-22,161
LL_ASW5B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,50,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:25,13:45,04:20,1-Sep-21,28,8-Feb-22,161
LL_ASW6B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:40,13:40,04:00,1-Sep-21,28,8-Feb-22,161
LL_ASW6B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,09:40,13:40,04:00,1-Sep-21,28,8-Feb-22,161
LL_ASW7B,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.060,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,10:00,13:35,03:35,1-Sep-21,28,8-Feb-22,161
LL_ASW7B,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_02,vermillion,above,5,august,2021,lab,300,10:00,13:35,03:35,1-Sep-21,28,8-Feb-22,161
LL_BSW1B,BHC,VIC,31.246,0.149,"2,842.178",267.615,43.465,0.993,-3.540,91.654,0.060,3,27,0.773,22Carp_02,vermillion,below,5,august,2021,lab,300,08:00,14:30,06:30,1-Sep-21,28,8-Feb-22,161
LL_BSW1B,SVC,FAM,53.781,1.013,0.001,0.001,42.710,0.993,-3.532,91.922,0.097,3,39,0.100,22Carp_02,vermillion,below,5,august,2021,lab,300,08:00,14:30,06:30,1-Sep-21,28,8-Feb-22,161
LL_BSW2B,BHC,VIC,35.469,0.419,186.578,49.634,43.465,0.993,-3.540,91.654,0.060,3,31,0.798,22Carp_02,vermillion,below,5,august,2021,lab,300,08:10,14:25,06:15,1-Sep-21,28,8-Feb-22,161
LL_BSW2B,SVC,FAM,46.764,,0.071,,42.710,0.993,-3.532,91.922,0.097,3,39,0.862,22Carp_02,vermillion,below,5,august,2021,lab,300,08:10,14:25,06:15,1-Sep-21,28,8-Feb-22,161
LL_ASW1C,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,vermillion,above,22,september,2021,field,350,08:10,10:25,02:15,18-Nov-21,58,9-Feb-22,84
LL_ASW1C,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,vermillion,above,22,september,2021,field,350,08:10,10:25,02:15,18-Nov-21,58,9-Feb-22,84
LL_ASW2C,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,vermillion,above,22,september,2021,field,350,08:25,10:20,01:55,18-Nov-21,58,9-Feb-22,84
LL_ASW2C,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,vermillion,above,22,september,2021,field,350,08:25,10:20,01:55,18-Nov-21,58,9-Feb-22,84
LL_BSW1C,BHC,VIC,39.489,1.392,17.511,13.080,43.465,0.993,-3.540,91.654,0.080,3,36,0.982,22Carp_03,vermillion,below,22,september,2021,field,1150,07:50,10:45,02:55,4-Nov-21,44,9-Feb-22,98
LL_BSW1C,SVC,FAM,,,0.000,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,vermillion,below,22,september,2021,field,1150,07:50,10:45,02:55,4-Nov-21,44,9-Feb-22,98
LL_BSW2C,BHC,VIC,,,0.000,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,vermillion,below,22,september,2021,field,400,08:00,10:40,02:40,4-Nov-21,44,9-Feb-22,98
LL_BSW2C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,vermillion,below,22,september,2021,field,400,08:00,10:40,02:40,4-Nov-21,44,9-Feb-22,98
LL_SFA2A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,350,08:15,11:45,03:30,2-Nov-21,78,9-Feb-22,100
LL_SFA2A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,350,08:15,11:45,03:30,2-Nov-21,78,9-Feb-22,100
LL_SFA3A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,425,08:45,11:35,02:50,2-Nov-21,78,9-Feb-22,100
LL_SFA3A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,425,08:45,11:35,02:50,2-Nov-21,78,9-Feb-22,100
LL_SFA4A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,275,09:00,11:30,02:30,2-Nov-21,78,9-Feb-22,100
LL_SFA4A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,42,0.000,22Carp_03,big sioux,above,17,august,2021,field,275,09:00,11:30,02:30,2-Nov-21,78,9-Feb-22,100
LL_SFA5A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,160,09:10,11:25,02:15,2-Nov-21,78,9-Feb-22,100
LL_SFA5A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,160,09:10,11:25,02:15,2-Nov-21,78,9-Feb-22,100
LL_SFA6A,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,100,09:35,11:20,01:45,2-Nov-21,78,9-Feb-22,100
LL_SFA6A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.131,3,54,0.000,22Carp_03,big sioux,above,17,august,2021,field,100,09:35,11:20,01:45,2-Nov-21,78,9-Feb-22,100
LL_ASW3C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,800,08:40,10:15,01:35,18-Nov-21,58,10-Feb-22,85
LL_ASW3C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,800,08:40,10:15,01:35,18-Nov-21,58,10-Feb-22,85
LL_ASW4C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,800,09:00,10:10,01:10,18-Nov-21,58,10-Feb-22,85
LL_ASW4C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,800,09:00,10:10,01:10,18-Nov-21,58,10-Feb-22,85
LL_ASW5C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,250,09:10,10:00,00:50,18-Nov-21,58,10-Feb-22,85
LL_ASW5C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,250,09:10,10:00,00:50,18-Nov-21,58,10-Feb-22,85
LL_ASW6C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,350,09:20,09:55,00:35,18-Nov-21,58,10-Feb-22,85
LL_ASW6C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,350,09:20,09:55,00:35,18-Nov-21,58,10-Feb-22,85
LL_ASW7C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,250,09:35,09:50,00:15,18-Nov-21,58,10-Feb-22,85
LL_ASW7C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,above,22,september,2021,field,250,09:35,09:50,00:15,18-Nov-21,58,10-Feb-22,85
LL_BSW1A,BHC,VIC,32.404,0.174,"1,339.455",154.338,43.465,0.993,-3.540,91.654,0.084,3,28,0.729,22Carp_04,vermillion,below,5,august,2021,field,300,08:00,11:30,03:30,1-Sep-21,28,10-Feb-22,163
LL_BSW1A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,vermillion,below,5,august,2021,field,300,08:00,11:30,03:30,1-Sep-21,28,10-Feb-22,163
LL_SFB1C,BHC,VIC,41.687,1.500,3.968,3.355,43.465,0.993,-3.540,91.654,0.084,3,36,0.983,22Carp_04,big sioux,below,24,september,2021,field,400,07:30,12:15,04:45,8-Nov-21,46,10-Feb-22,95
LL_SFB1C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,big sioux,below,24,september,2021,field,400,07:30,12:15,04:45,8-Nov-21,46,10-Feb-22,95
LL_SFB2C,BHC,VIC,42.209,1.157,2.719,1.954,43.465,0.993,-3.540,91.654,0.084,3,36,0.974,22Carp_04,big sioux,below,24,september,2021,field,400,07:40,12:10,04:30,8-Nov-21,46,10-Feb-22,95
LL_SFB2C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,big sioux,below,24,september,2021,field,400,07:40,12:10,04:30,8-Nov-21,46,10-Feb-22,95
LL_SFB3C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_04,big sioux,below,24,september,2021,field,400,07:40,12:05,04:25,8-Nov-21,46,10-Feb-22,95
LL_SFB3C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.102,3,54,0.000,22Carp_04,big sioux,below,24,september,2021,field,400,07:40,12:05,04:25,8-Nov-21,46,10-Feb-22,95
LL_ASW1E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,vermillion,above,28,october,2021,field,100,08:30,11:00,02:30,1-Dec-21,35,21-Feb-22,83
LL_ASW1E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,vermillion,above,28,october,2021,field,100,08:30,11:00,02:30,1-Dec-21,35,21-Feb-22,83
LL_ASW2E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,vermillion,above,28,october,2021,field,950,08:50,10:55,02:05,1-Dec-21,35,21-Feb-22,83
LL_ASW2E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,vermillion,above,28,october,2021,field,950,08:50,10:55,02:05,1-Dec-21,35,21-Feb-22,83
LL_BSW2A,BHC,VIC,37.818,0.755,42.907,19.641,43.465,0.993,-3.540,91.654,0.084,3,33,0.912,22Carp_05,vermillion,below,5,august,2021,field,300,08:10,11:25,03:15,1-Sep-21,35,21-Feb-22,174
LL_BSW2A,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,vermillion,below,5,august,2021,field,300,08:10,11:25,03:15,1-Sep-21,35,21-Feb-22,174
LL_SFA1C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:15,11:50,03:35,18-Nov-21,56,21-Feb-22,96
LL_SFA1C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:15,11:50,03:35,18-Nov-21,56,21-Feb-22,96
LL_SFA2C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:30,11:45,03:15,18-Nov-21,56,21-Feb-22,96
LL_SFA2C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:30,11:45,03:15,18-Nov-21,56,21-Feb-22,96
LL_SFA3C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:50,11:35,02:45,18-Nov-21,56,21-Feb-22,96
LL_SFA3C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,350,08:50,11:35,02:45,18-Nov-21,56,21-Feb-22,96
LL_SFA4C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,450,09:05,11:30,02:25,18-Nov-21,56,21-Feb-22,96
LL_SFA4C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,450,09:05,11:30,02:25,18-Nov-21,56,21-Feb-22,96
LL_SFA5C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,250,09:15,11:25,02:10,18-Nov-21,56,21-Feb-22,96
LL_SFA5C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,250,09:15,11:25,02:10,18-Nov-21,56,21-Feb-22,96
LL_SFA6C,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.084,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,200,09:40,11:20,01:40,18-Nov-21,56,21-Feb-22,96
LL_SFA6C,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.097,3,54,0.000,22Carp_05,big sioux,above,24,september,2021,field,200,09:40,11:20,01:40,18-Nov-21,56,21-Feb-22,96
LL_ASW1D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,300,08:10,13:55,05:45,19-Nov-21,59,22-Feb-22,96
LL_ASW1D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,300,08:10,13:55,05:45,19-Nov-21,59,22-Feb-22,96
LL_ASW2D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,350,08:25,13:50,05:25,19-Nov-21,59,22-Feb-22,96
LL_ASW2D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,350,08:25,13:50,05:25,19-Nov-21,59,22-Feb-22,96
LL_ASW3D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,800,08:40,13:45,05:05,19-Nov-21,59,22-Feb-22,96
LL_ASW3D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,800,08:40,13:45,05:05,19-Nov-21,59,22-Feb-22,96
LL_ASW4D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,600,09:00,13:40,04:40,19-Nov-21,59,22-Feb-22,96
LL_ASW4D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,600,09:00,13:40,04:40,19-Nov-21,59,22-Feb-22,96
LL_ASW5D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,150,09:10,13:30,04:20,19-Nov-21,59,22-Feb-22,96
LL_ASW5D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,150,09:10,13:30,04:20,19-Nov-21,59,22-Feb-22,96
LL_ASW6D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,300,09:20,13:25,04:05,19-Nov-21,59,22-Feb-22,96
LL_ASW6D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,300,09:20,13:25,04:05,19-Nov-21,59,22-Feb-22,96
LL_ASW7D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,350,09:35,13:20,03:45,19-Nov-21,59,22-Feb-22,96
LL_ASW7D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,above,22,september,2021,lab,350,09:35,13:20,03:45,19-Nov-21,59,22-Feb-22,96
LL_BSW1D,BHC,VIC,40.227,1.442,10.097,8.291,43.465,0.993,-3.540,91.654,0.080,3,35,0.972,22Carp_06,vermillion,below,22,september,2021,lab,650,07:50,14:15,06:25,4-Nov-21,44,22-Feb-22,111
LL_BSW1D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,below,22,september,2021,lab,650,07:50,14:15,06:25,4-Nov-21,44,22-Feb-22,111
LL_BSW2D,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.080,3,54,0.000,22Carp_06,vermillion,below,22,september,2021,lab,150,08:00,14:10,06:10,4-Nov-21,44,22-Feb-22,111
LL_BSW2D,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.144,3,54,0.000,22Carp_06,vermillion,below,22,september,2021,lab,150,08:00,14:10,06:10,4-Nov-21,44,22-Feb-22,111
LL_ASW3E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,350,09:00,10:50,01:50,1-Dec-21,35,23-Mar-22,113
LL_ASW3E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,350,09:00,10:50,01:50,1-Dec-21,35,23-Mar-22,113
LL_ASW4E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,300,09:20,10:40,01:20,1-Dec-21,35,23-Mar-22,113
LL_ASW4E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,300,09:20,10:40,01:20,1-Dec-21,35,23-Mar-22,113
LL_ASW5E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,200,09:40,10:35,00:55,1-Dec-21,35,23-Mar-22,113
LL_ASW5E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,200,09:40,10:35,00:55,1-Dec-21,35,23-Mar-22,113
LL_ASW6E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,300,09:55,10:30,00:35,1-Dec-21,35,23-Mar-22,113
LL_ASW6E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,300,09:55,10:30,00:35,1-Dec-21,35,23-Mar-22,113
LL_ASW7E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,350,10:10,10:20,00:10,1-Dec-21,35,23-Mar-22,113
LL_ASW7E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,vermillion,above,28,october,2021,field,350,10:10,10:20,00:10,1-Dec-21,35,23-Mar-22,113
LL_SFA1E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:20,10:30,02:10,22-Dec-21,55,23-Mar-22,92
LL_SFA1E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:20,10:30,02:10,22-Dec-21,55,23-Mar-22,92
LL_SFA2E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:30,10:25,01:55,22-Dec-21,55,23-Mar-22,92
LL_SFA2E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:30,10:25,01:55,22-Dec-21,55,23-Mar-22,92
LL_SFA3E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:55,10:20,01:25,22-Dec-21,55,23-Mar-22,92
LL_SFA3E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,300,08:55,10:20,01:25,22-Dec-21,55,23-Mar-22,92
LL_SFA4E,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.077,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,200,09:15,10:15,01:00,22-Dec-21,55,23-Mar-22,92
LL_SFA4E,SVC,FAM,,,0,,42.710,0.993,-3.532,91.922,0.127,3,54,0.000,22Carp_07,big sioux,above,29,october,2021,field,200,09:15,10:15,01:00,22-Dec-21,55,23-Mar-22,92
LL_SFA2B,BHC,VIC,,,0,,43.465,0.993,-3.540,91.654,0.101,3,54,0.000,22Carp_08,big sioux,above,17,august,2021,lab,375,08:15,13:20,05:05,4-Nov-21,80,2-Apr-22,150
